,state,county,cousub,county name,state initials,rent50_0_2018,rent50_0_2019,rent50_1_2018,rent50_1_2019,rent50_2_2018,rent50_2_2019,rent50_3_2018,rent50_3_2019,rent50_4_2018,rent50_4_2019,pop2010_2018,pop2010_2019,hu2010_2018,hu2010_2019
876,18,37,99999,Dubois County,IN,553,533.0,556,535.0,730,695.0,1006,948.0,1286,1221.0,41889.0,41889.0,17384.0,17384.0
877,18,39,99999,Elkhart County,IN,522,546.0,625,649.0,818,850.0,1026,1065.0,1150,1198.0,197559.0,197559.0,77767.0,77767.0
878,18,41,99999,Fayette County,IN,521,501.0,562,560.0,747,720.0,956,902.0,1108,1063.0,24277.0,24277.0,10898.0,10898.0
879,18,43,99999,Floyd County,IN,614,641.0,698,733.0,873,908.0,1190,1233.0,1339,1392.0,74578.0,74578.0,31968.0,31968.0
880,18,45,99999,Fountain County,IN,563,538.0,606,584.0,806,773.0,1011,968.0,1098,1045.0,17240.0,17240.0,7865.0,7865.0
881,18,47,99999,Franklin County,IN,512,489.0,603,575.0,802,761.0,1006,953.0,1149,1093.0,23087.0,23087.0,9538.0,9538.0
882,18,49,99999,Fulton County,IN,509,488.0,636,613.0,730,702.0,915,880.0,994,949.0,20836.0,20836.0,9708.0,9708.0
883,18,51,99999,Gibson County,IN,646,604.0,664,613.0,763,710.0,982,910.0,1042,960.0,33503.0,33503.0,14645.0,14645.0
884,18,53,99999,Grant County,IN,508,513.0,575,573.0,731,706.0,989,953.0,1062,1021.0,70061.0,70061.0,30443.0,30443.0
885,18,55,99999,Greene County,IN,475,473.0,577,567.0,697,688.0,874,862.0,1228,1208.0,33165.0,33165.0,15211.0,15211.0
886,18,57,99999,Hamilton County,IN,638,692.0,741,799.0,907,976.0,1213,1303.0,1379,1477.0,274569.0,274569.0,106772.0,106772.0
887,18,59,99999,Hancock County,IN,638,692.0,741,799.0,907,976.0,1213,1303.0,1379,1477.0,70002.0,70002.0,28125.0,28125.0
888,18,61,99999,Harrison County,IN,614,641.0,698,733.0,873,908.0,1190,1233.0,1339,1392.0,39364.0,39364.0,16534.0,16534.0
889,18,63,99999,Hendricks County,IN,638,692.0,741,799.0,907,976.0,1213,1303.0,1379,1477.0,145448.0,145448.0,55454.0,55454.0
890,18,65,99999,Henry County,IN,576,500.0,580,578.0,734,719.0,969,967.0,1011,1002.0,49462.0,49462.0,21288.0,21288.0
891,18,67,99999,Howard County,IN,522,573.0,563,587.0,737,756.0,1014,1053.0,1043,1131.0,82752.0,82752.0,38679.0,38679.0
892,18,69,99999,Huntington County,IN,543,514.0,598,588.0,761,727.0,1043,1000.0,1047,1021.0,37124.0,37124.0,15805.0,15805.0
893,18,71,99999,Jackson County,IN,548,562.0,664,655.0,785,808.0,1131,1110.0,1259,1292.0,42376.0,42376.0,18202.0,18202.0
894,18,73,99999,Jasper County,IN,638,651.0,644,661.0,847,855.0,1062,1101.0,1492,1502.0,33478.0,33478.0,13168.0,13168.0
895,18,75,99999,Jay County,IN,486,479.0,532,520.0,697,688.0,946,906.0,949,930.0,21253.0,21253.0,9221.0,9221.0
896,18,77,99999,Jefferson County,IN,609,588.0,631,591.0,789,765.0,1086,1040.0,1116,1074.0,32428.0,32428.0,14311.0,14311.0
897,18,79,99999,Jennings County,IN,568,545.0,612,592.0,814,783.0,1024,1032.0,1109,1058.0,28525.0,28525.0,12069.0,12069.0
898,18,81,99999,Johnson County,IN,638,692.0,741,799.0,907,976.0,1213,1303.0,1379,1477.0,139654.0,139654.0,56649.0,56649.0
899,18,83,99999,Knox County,IN,580,576.0,584,580.0,777,767.0,1048,1033.0,1058,1037.0,38440.0,38440.0,17038.0,17038.0
900,18,85,99999,Kosciusko County,IN,573,558.0,656,644.0,802,779.0,1057,1031.0,1092,1068.0,77358.0,77358.0,37038.0,37038.0
901,18,87,99999,LaGrange County,IN,509,484.0,619,566.0,730,696.0,1006,967.0,1190,1222.0,37128.0,37128.0,14094.0,14094.0
902,18,89,99999,Lake County,IN,614,624.0,788,794.0,963,972.0,1227,1231.0,1327,1359.0,496005.0,496005.0,208750.0,208750.0
903,18,91,99999,LaPorte County,IN,513,532.0,608,636.0,805,828.0,1010,1054.0,1096,1119.0,111467.0,111467.0,48448.0,48448.0
904,18,93,99999,Lawrence County,IN,522,496.0,589,565.0,784,747.0,983,936.0,1381,1311.0,46134.0,46134.0,21074.0,21074.0
905,18,95,99999,Madison County,IN,488,534.0,593,641.0,765,828.0,997,1075.0,1159,1215.0,131636.0,131636.0,59068.0,59068.0
906,18,97,99999,Marion County,IN,638,692.0,741,799.0,907,976.0,1213,1303.0,1379,1477.0,903393.0,903393.0,417862.0,417862.0
907,18,99,99999,Marshall County,IN,578,505.0,593,573.0,779,726.0,1009,964.0,1061,1073.0,47051.0,47051.0,19845.0,19845.0
908,18,101,99999,Martin County,IN,486,479.0,542,556.0,697,688.0,1010,969.0,1228,1208.0,10334.0,10334.0,4786.0,4786.0
909,18,103,99999,Miami County,IN,486,479.0,607,601.0,697,688.0,962,957.0,1228,1208.0,36903.0,36903.0,15479.0,15479.0
910,18,105,99999,Monroe County,IN,720,736.0,753,777.0,977,998.0,1283,1311.0,1721,1753.0,137974.0,137974.0,59107.0,59107.0
911,18,107,99999,Montgomery County,IN,573,540.0,592,575.0,787,760.0,1010,978.0,1072,1027.0,38124.0,38124.0,16535.0,16535.0
912,18,109,99999,Morgan County,IN,638,692.0,741,799.0,907,976.0,1213,1303.0,1379,1477.0,68894.0,68894.0,27754.0,27754.0
913,18,111,99999,Newton County,IN,614,624.0,788,794.0,963,972.0,1227,1231.0,1327,1359.0,14244.0,14244.0,6030.0,6030.0
914,18,113,99999,Noble County,IN,519,498.0,642,598.0,743,716.0,995,950.0,1243,1158.0,47536.0,47536.0,20109.0,20109.0
915,18,115,99999,Ohio County,IN,598,629.0,691,722.0,908,952.0,1265,1317.0,1472,1523.0,6128.0,6128.0,2784.0,2784.0
916,18,117,99999,Orange County,IN,486,479.0,550,537.0,697,688.0,940,932.0,1073,1140.0,19840.0,19840.0,9176.0,9176.0
917,18,119,99999,Owen County,IN,543,585.0,605,630.0,757,769.0,1008,1033.0,1333,1351.0,21575.0,21575.0,10091.0,10091.0
918,18,121,99999,Parke County,IN,519,522.0,562,568.0,743,751.0,932,941.0,1170,1108.0,17339.0,17339.0,8085.0,8085.0
919,18,123,99999,Perry County,IN,509,481.0,549,522.0,730,691.0,970,919.0,994,934.0,19338.0,19338.0,8495.0,8495.0
920,18,125,99999,Pike County,IN,506,448.0,545,528.0,725,698.0,909,875.0,1204,1121.0,12845.0,12845.0,5735.0,5735.0
921,18,127,99999,Porter County,IN,614,624.0,788,794.0,963,972.0,1227,1231.0,1327,1359.0,164343.0,164343.0,66179.0,66179.0
922,18,129,99999,Posey County,IN,594,608.0,637,659.0,824,848.0,1038,1094.0,1122,1146.0,25910.0,25910.0,11207.0,11207.0
923,18,131,99999,Pulaski County,IN,503,486.0,558,560.0,720,698.0,935,920.0,1032,1003.0,13402.0,13402.0,6060.0,6060.0
924,18,133,99999,Putnam County,IN,548,600.0,552,602.0,714,785.0,1003,1119.0,1006,1123.0,37963.0,37963.0,14706.0,14706.0
925,18,135,99999,Randolph County,IN,486,479.0,577,555.0,697,688.0,971,920.0,1155,1125.0,26171.0,26171.0,11743.0,11743.0
926,18,137,99999,Ripley County,IN,501,469.0,611,583.0,785,728.0,1001,944.0,1096,1033.0,28818.0,28818.0,11952.0,11952.0
927,18,139,99999,Rush County,IN,519,498.0,559,544.0,743,716.0,932,897.0,1068,1023.0,17392.0,17392.0,7508.0,7508.0
928,18,141,99999,St. Joseph County,IN,582,566.0,733,696.0,913,865.0,1171,1118.0,1243,1169.0,266931.0,266931.0,114849.0,114849.0
929,18,143,99999,Scott County,IN,589,608.0,628,649.0,835,858.0,1118,1110.0,1346,1326.0,24181.0,24181.0,10440.0,10440.0
930,18,145,99999,Shelby County,IN,638,692.0,741,799.0,907,976.0,1213,1303.0,1379,1477.0,44436.0,44436.0,19080.0,19080.0
931,18,147,99999,Spencer County,IN,445,442.0,524,520.0,697,688.0,923,926.0,951,981.0,20952.0,20952.0,8872.0,8872.0
932,18,149,99999,Starke County,IN,540,509.0,582,553.0,774,731.0,970,953.0,1226,1047.0,23363.0,23363.0,10962.0,10962.0
933,18,151,99999,Steuben County,IN,564,539.0,608,585.0,808,774.0,1024,991.0,1100,1100.0,34185.0,34185.0,19377.0,19377.0
934,18,153,99999,Sullivan County,IN,517,539.0,614,634.0,810,839.0,1016,1051.0,1103,1188.0,21475.0,21475.0,8939.0,8939.0
935,18,155,99999,Switzerland County,IN,565,531.0,609,577.0,810,763.0,1099,1028.0,1103,1031.0,10613.0,10613.0,4969.0,4969.0
936,18,157,99999,Tippecanoe County,IN,638,644.0,720,740.0,860,869.0,1166,1173.0,1485,1508.0,172780.0,172780.0,71096.0,71096.0
937,18,159,99999,Tipton County,IN,585,573.0,696,664.0,838,823.0,1051,1031.0,1141,1112.0,15936.0,15936.0,6998.0,6998.0
938,18,161,99999,Union County,IN,494,524.0,637,633.0,751,790.0,942,990.0,1089,1101.0,7516.0,7516.0,3239.0,3239.0
939,18,163,99999,Vanderburgh County,IN,594,608.0,637,659.0,824,848.0,1038,1094.0,1122,1146.0,179703.0,179703.0,83003.0,83003.0
940,18,165,99999,Vermillion County,IN,520,547.0,643,674.0,815,852.0,1071,1100.0,1110,1197.0,16212.0,16212.0,7488.0,7488.0
941,18,167,99999,Vigo County,IN,520,547.0,643,674.0,815,852.0,1071,1100.0,1110,1197.0,107848.0,107848.0,46006.0,46006.0
942,18,169,99999,Wabash County,IN,546,533.0,581,562.0,752,731.0,943,916.0,1024,988.0,32888.0,32888.0,14171.0,14171.0
943,18,171,99999,Warren County,IN,534,526.0,600,572.0,765,756.0,1038,1018.0,1042,1022.0,8508.0,8508.0,3680.0,3680.0
944,18,173,99999,Warrick County,IN,594,608.0,637,659.0,824,848.0,1038,1094.0,1122,1146.0,59689.0,59689.0,24203.0,24203.0
945,18,175,99999,Washington County,IN,494,510.0,560,560.0,701,720.0,954,993.0,1143,1177.0,28262.0,28262.0,12220.0,12220.0
946,18,177,99999,Wayne County,IN,533,482.0,578,546.0,755,717.0,971,928.0,1028,969.0,68917.0,68917.0,31242.0,31242.0
947,18,179,99999,Wells County,IN,532,547.0,624,649.0,795,821.0,1022,1058.0,1134,1158.0,27636.0,27636.0,11659.0,11659.0
948,18,181,99999,White County,IN,542,513.0,610,568.0,776,738.0,1053,1034.0,1057,1053.0,24643.0,24643.0,12970.0,12970.0
949,18,183,99999,Whitley County,IN,532,547.0,624,649.0,795,821.0,1022,1058.0,1134,1158.0,33292.0,33292.0,14281.0,14281.0
950,19,1,99999,Adair County,IA,472,481.0,496,502.0,660,664.0,827,877.0,899,947.0,7682.0,7682.0,3698.0,3698.0
951,19,3,99999,Adams County,IA,465,481.0,498,517.0,650,664.0,945,960.0,1098,1163.0,4029.0,4029.0,2010.0,2010.0
952,19,5,99999,Allamakee County,IA,465,481.0,490,506.0,650,664.0,815,865.0,924,977.0,14330.0,14330.0,7617.0,7617.0
953,19,7,99999,Appanoose County,IA,466,494.0,490,516.0,652,682.0,837,862.0,892,936.0,12887.0,12887.0,6633.0,6633.0
954,19,9,99999,Audubon County,IA,465,481.0,489,502.0,650,664.0,894,863.0,997,898.0,6119.0,6119.0,2972.0,2972.0
955,19,11,99999,Benton County,IA,528,546.0,531,549.0,668,714.0,863,910.0,927,1010.0,26076.0,26076.0,11095.0,11095.0
956,19,13,99999,Black Hawk County,IA,518,589.0,636,704.0,807,889.0,1042,1156.0,1285,1441.0,131090.0,131090.0,55887.0,55887.0
957,19,15,99999,Boone County,IA,541,574.0,644,666.0,757,793.0,1027,1082.0,1031,1086.0,26306.0,26306.0,11756.0,11756.0
958,19,17,99999,Bremer County,IA,459,519.0,549,590.0,702,774.0,948,970.0,1125,1253.0,24276.0,24276.0,9915.0,9915.0
959,19,19,99999,Buchanan County,IA,531,525.0,535,540.0,711,714.0,965,962.0,968,965.0,20958.0,20958.0,8968.0,8968.0
960,19,21,99999,Buena Vista County,IA,461,459.0,511,527.0,679,687.0,954,946.0,1048,1055.0,20260.0,20260.0,8237.0,8237.0
961,19,23,99999,Butler County,IA,492,488.0,495,510.0,654,674.0,848,861.0,891,911.0,14867.0,14867.0,6682.0,6682.0
962,19,25,99999,Calhoun County,IA,465,481.0,566,580.0,650,664.0,823,845.0,885,922.0,9670.0,9670.0,5108.0,5108.0
963,19,27,99999,Carroll County,IA,491,499.0,495,502.0,658,664.0,825,865.0,896,898.0,20816.0,20816.0,9376.0,9376.0
964,19,29,99999,Cass County,IA,465,481.0,566,580.0,650,664.0,841,862.0,911,904.0,13956.0,13956.0,6591.0,6591.0
965,19,31,99999,Cedar County,IA,541,564.0,568,589.0,756,779.0,1023,1023.0,1057,1056.0,18499.0,18499.0,8064.0,8064.0
966,19,33,99999,Cerro Gordo County,IA,485,503.0,572,592.0,761,783.0,984,1010.0,1191,1224.0,44151.0,44151.0,22163.0,22163.0
967,19,35,99999,Cherokee County,IA,465,481.0,524,541.0,650,664.0,903,960.0,906,962.0,12072.0,12072.0,5777.0,5777.0
968,19,37,99999,Chickasaw County,IA,465,481.0,561,566.0,650,664.0,882,960.0,885,977.0,12439.0,12439.0,5679.0,5679.0
969,19,39,99999,Clarke County,IA,542,569.0,570,594.0,758,786.0,950,1006.0,1112,1062.0,9286.0,9286.0,4086.0,4086.0
970,19,41,99999,Clay County,IA,465,496.0,489,518.0,650,685.0,941,982.0,1145,1201.0,16667.0,16667.0,8062.0,8062.0
971,19,43,99999,Clayton County,IA,453,486.0,516,526.0,661,696.0,848,873.0,913,941.0,18129.0,18129.0,8999.0,8999.0
972,19,45,99999,Clinton County,IA,524,567.0,576,614.0,757,798.0,996,1049.0,1156,1195.0,49116.0,49116.0,21733.0,21733.0
973,19,47,99999,Crawford County,IA,472,495.0,496,516.0,660,683.0,827,856.0,899,923.0,17096.0,17096.0,6943.0,6943.0
974,19,49,99999,Dallas County,IA,638,655.0,756,786.0,934,971.0,1261,1308.0,1391,1448.0,66135.0,66135.0,27260.0,27260.0
975,19,51,99999,Davis County,IA,494,516.0,520,538.0,691,712.0,935,942.0,946,977.0,8753.0,8753.0,3600.0,3600.0
976,19,53,99999,Decatur County,IA,465,499.0,492,503.0,650,664.0,843,844.0,973,1061.0,8457.0,8457.0,3834.0,3834.0
977,19,55,99999,Delaware County,IA,465,481.0,489,502.0,650,664.0,927,960.0,1107,1166.0,17764.0,17764.0,8028.0,8028.0
978,19,57,99999,Des Moines County,IA,491,515.0,576,606.0,766,802.0,966,1029.0,1160,1263.0,40325.0,40325.0,18535.0,18535.0
979,19,59,99999,Dickinson County,IA,528,565.0,556,590.0,739,780.0,955,986.0,1105,1113.0,16667.0,16667.0,12849.0,12849.0
980,19,61,99999,Dubuque County,IA,530,546.0,621,643.0,826,850.0,1093,1135.0,1275,1363.0,93653.0,93653.0,38951.0,38951.0
981,19,63,99999,Emmet County,IA,465,481.0,514,509.0,651,664.0,883,944.0,887,947.0,10302.0,10302.0,4758.0,4758.0
982,19,65,99999,Fayette County,IA,467,496.0,491,518.0,653,685.0,819,858.0,889,926.0,20880.0,20880.0,9558.0,9558.0
983,19,67,99999,Floyd County,IA,465,481.0,520,534.0,650,664.0,882,901.0,885,904.0,16303.0,16303.0,7526.0,7526.0
984,19,69,99999,Franklin County,IA,465,481.0,489,502.0,650,664.0,882,894.0,885,898.0,10680.0,10680.0,4894.0,4894.0
985,19,71,99999,Fremont County,IA,465,485.0,489,507.0,650,670.0,815,847.0,925,941.0,7441.0,7441.0,3431.0,3431.0
986,19,73,99999,Greene County,IA,489,501.0,514,523.0,684,692.0,858,908.0,1000,991.0,9336.0,9336.0,4546.0,4546.0
987,19,75,99999,Grundy County,IA,518,589.0,636,704.0,807,889.0,1042,1156.0,1285,1441.0,12453.0,12453.0,5530.0,5530.0
988,19,77,99999,Guthrie County,IA,638,655.0,756,786.0,934,971.0,1261,1308.0,1391,1448.0,10954.0,10954.0,5756.0,5756.0
989,19,79,99999,Hamilton County,IA,513,532.0,559,576.0,718,734.0,916,927.0,1160,1185.0,15673.0,15673.0,7219.0,7219.0
990,19,81,99999,Hancock County,IA,465,481.0,539,517.0,650,664.0,822,832.0,1036,1064.0,11341.0,11341.0,5330.0,5330.0
991,19,83,99999,Hardin County,IA,465,481.0,489,502.0,650,664.0,935,958.0,1090,1061.0,17534.0,17534.0,8224.0,8224.0
992,19,85,99999,Harrison County,IA,645,663.0,792,792.0,987,987.0,1329,1330.0,1467,1473.0,14928.0,14928.0,6731.0,6731.0
993,19,87,99999,Henry County,IA,577,592.0,581,596.0,698,713.0,945,960.0,951,964.0,20145.0,20145.0,8280.0,8280.0
994,19,89,99999,Howard County,IA,465,481.0,566,580.0,650,664.0,894,959.0,966,983.0,9566.0,9566.0,4367.0,4367.0
995,19,91,99999,Humboldt County,IA,482,497.0,507,519.0,674,686.0,851,902.0,990,999.0,9815.0,9815.0,4684.0,4684.0
996,19,93,99999,Ida County,IA,465,481.0,546,545.0,650,664.0,934,943.0,1131,1147.0,7089.0,7089.0,3426.0,3426.0
997,19,95,99999,Iowa County,IA,465,481.0,539,534.0,650,664.0,945,960.0,1145,1166.0,16355.0,16355.0,7258.0,7258.0
998,19,97,99999,Jackson County,IA,493,502.0,580,573.0,690,693.0,939,952.0,964,1049.0,19848.0,19848.0,9415.0,9415.0
999,19,99,99999,Jasper County,IA,490,520.0,540,569.0,718,752.0,970,1027.0,1112,1177.0,36842.0,36842.0,16181.0,16181.0
1000,19,101,99999,Jefferson County,IA,498,502.0,586,590.0,780,781.0,978,979.0,1152,1372.0,16843.0,16843.0,7594.0,7594.0
1001,19,103,99999,Johnson County,IA,675,658.0,781,735.0,1033,970.0,1503,1403.0,1819,1704.0,130882.0,130882.0,55967.0,55967.0
1002,19,105,99999,Jones County,IA,453,472.0,534,555.0,710,734.0,926,999.0,1093,1122.0,20638.0,20638.0,8911.0,8911.0
1003,19,107,99999,Keokuk County,IA,465,481.0,510,514.0,650,664.0,906,913.0,927,988.0,10511.0,10511.0,4931.0,4931.0
1004,19,109,99999,Kossuth County,IA,473,501.0,497,523.0,661,692.0,897,932.0,900,935.0,15543.0,15543.0,7486.0,7486.0
1005,19,111,99999,Lee County,IA,439,462.0,553,576.0,689,719.0,912,953.0,1001,1091.0,35862.0,35862.0,16205.0,16205.0
1006,19,113,99999,Linn County,IA,521,549.0,614,646.0,817,854.0,1156,1214.0,1274,1332.0,211226.0,211226.0,92251.0,92251.0
1007,19,115,99999,Louisa County,IA,522,498.0,545,553.0,725,732.0,909,917.0,987,989.0,11387.0,11387.0,5002.0,5002.0
1008,19,117,99999,Lucas County,IA,533,597.0,561,623.0,746,824.0,992,1032.0,1016,1114.0,8898.0,8898.0,4238.0,4238.0
1009,19,119,99999,Lyon County,IA,474,484.0,498,505.0,663,668.0,831,868.0,903,919.0,11581.0,11581.0,4848.0,4848.0
1010,19,121,99999,Madison County,IA,638,655.0,756,786.0,934,971.0,1261,1308.0,1391,1448.0,15679.0,15679.0,6554.0,6554.0
1011,19,123,99999,Mahaska County,IA,531,542.0,558,565.0,742,748.0,930,937.0,1011,1011.0,22381.0,22381.0,9766.0,9766.0
1012,19,125,99999,Marion County,IA,574,588.0,578,592.0,769,783.0,964,988.0,1167,1099.0,33309.0,33309.0,13914.0,13914.0
1013,19,127,99999,Marshall County,IA,496,502.0,608,610.0,777,782.0,1014,1016.0,1092,1057.0,40648.0,40648.0,16831.0,16831.0
1014,19,129,99999,Mills County,IA,645,663.0,792,792.0,987,987.0,1329,1330.0,1467,1473.0,15059.0,15059.0,6109.0,6109.0
1015,19,131,99999,Mitchell County,IA,509,507.0,512,529.0,681,700.0,854,877.0,928,946.0,10776.0,10776.0,4850.0,4850.0
1016,19,133,99999,Monona County,IA,485,499.0,489,502.0,650,664.0,887,912.0,1037,1016.0,9243.0,9243.0,4697.0,4697.0
1017,19,135,99999,Monroe County,IA,495,519.0,520,542.0,692,717.0,868,898.0,947,984.0,7970.0,7970.0,3884.0,3884.0
1018,19,137,99999,Montgomery County,IA,468,496.0,492,518.0,655,685.0,889,923.0,892,926.0,10740.0,10740.0,5239.0,5239.0
1019,19,139,99999,Muscatine County,IA,570,593.0,672,698.0,894,923.0,1164,1179.0,1337,1397.0,42745.0,42745.0,17910.0,17910.0
1020,19,141,99999,O'Brien County,IA,465,481.0,489,502.0,650,664.0,905,928.0,923,931.0,14398.0,14398.0,6649.0,6649.0
1021,19,143,99999,Osceola County,IA,465,481.0,489,502.0,650,664.0,880,863.0,890,911.0,6462.0,6462.0,2990.0,2990.0
1022,19,145,99999,Page County,IA,478,490.0,503,518.0,669,676.0,905,901.0,1076,1124.0,15932.0,15932.0,7181.0,7181.0
1023,19,147,99999,Palo Alto County,IA,465,481.0,489,502.0,650,664.0,897,895.0,963,1046.0,9421.0,9421.0,4628.0,4628.0
1024,19,149,99999,Plymouth County,IA,451,450.0,545,559.0,707,700.0,889,943.0,963,946.0,24986.0,24986.0,10550.0,10550.0
1025,19,151,99999,Pocahontas County,IA,465,481.0,534,526.0,650,664.0,882,888.0,885,898.0,7310.0,7310.0,3794.0,3794.0
1026,19,153,99999,Polk County,IA,638,655.0,756,786.0,934,971.0,1261,1308.0,1391,1448.0,430640.0,430640.0,182262.0,182262.0
1027,19,155,99999,Pottawattamie County,IA,645,663.0,792,792.0,987,987.0,1329,1330.0,1467,1473.0,93158.0,93158.0,39330.0,39330.0
1028,19,157,99999,Poweshiek County,IA,520,549.0,569,582.0,727,758.0,919,954.0,1100,1151.0,18914.0,18914.0,8949.0,8949.0
1029,19,159,99999,Ringgold County,IA,465,481.0,542,538.0,650,664.0,886,908.0,890,911.0,5131.0,5131.0,2613.0,2613.0
1030,19,161,99999,Sac County,IA,465,481.0,510,524.0,650,664.0,926,940.0,929,985.0,10350.0,10350.0,5429.0,5429.0
1031,19,163,99999,Scott County,IA,544,589.0,641,687.0,822,880.0,1070,1152.0,1201,1299.0,165224.0,165224.0,71835.0,71835.0
1032,19,165,99999,Shelby County,IA,510,522.0,536,545.0,713,721.0,968,987.0,971,1013.0,12167.0,12167.0,5542.0,5542.0
1033,19,167,99999,Sioux County,IA,499,517.0,525,540.0,698,714.0,924,983.0,975,1013.0,33704.0,33704.0,12279.0,12279.0
1034,19,169,99999,Story County,IA,636,707.0,771,803.0,930,969.0,1267,1318.0,1567,1615.0,89542.0,89542.0,36789.0,36789.0
1035,19,171,99999,Tama County,IA,524,521.0,551,559.0,733,740.0,919,927.0,998,1000.0,17767.0,17767.0,7766.0,7766.0
1036,19,173,99999,Taylor County,IA,468,439.0,492,503.0,654,665.0,820,833.0,891,899.0,6317.0,6317.0,3107.0,3107.0
1037,19,175,99999,Union County,IA,465,481.0,515,523.0,650,664.0,930,960.0,1116,1037.0,12534.0,12534.0,5937.0,5937.0
1038,19,177,99999,Van Buren County,IA,465,481.0,522,566.0,650,664.0,886,908.0,890,911.0,7570.0,7570.0,3670.0,3670.0
1039,19,179,99999,Wapello County,IA,480,491.0,566,578.0,753,765.0,961,975.0,1032,1063.0,35625.0,35625.0,16098.0,16098.0
1040,19,181,99999,Warren County,IA,638,655.0,756,786.0,934,971.0,1261,1308.0,1391,1448.0,46225.0,46225.0,18371.0,18371.0
1041,19,183,99999,Washington County,IA,545,536.0,618,590.0,822,781.0,1031,979.0,1315,1172.0,21704.0,21704.0,9516.0,9516.0
1042,19,185,99999,Wayne County,IA,465,481.0,489,502.0,650,664.0,856,885.0,885,898.0,6403.0,6403.0,3212.0,3212.0
1043,19,187,99999,Webster County,IA,529,540.0,533,543.0,677,695.0,923,956.0,949,960.0,38013.0,38013.0,17035.0,17035.0
1044,19,189,99999,Winnebago County,IA,489,481.0,492,510.0,650,664.0,945,960.0,957,971.0,10866.0,10866.0,5194.0,5194.0
1045,19,191,99999,Winneshiek County,IA,483,501.0,508,523.0,676,692.0,897,947.0,1024,1014.0,21056.0,21056.0,8721.0,8721.0
1046,19,193,99999,Woodbury County,IA,541,567.0,638,668.0,848,883.0,1063,1106.0,1155,1194.0,102172.0,102172.0,41484.0,41484.0
1047,19,195,99999,Worth County,IA,465,481.0,508,542.0,650,664.0,900,919.0,915,1024.0,7598.0,7598.0,3548.0,3548.0
1048,19,197,99999,Wright County,IA,418,438.0,499,515.0,656,681.0,846,864.0,932,933.0,13229.0,13229.0,6529.0,6529.0
1049,20,1,99999,Allen County,KS,508,509.0,536,513.0,697,678.0,874,849.0,1127,1098.0,13371.0,13371.0,6226.0,6226.0
1050,20,3,99999,Anderson County,KS,508,490.0,607,587.0,697,672.0,1014,940.0,1160,1101.0,8102.0,8102.0,3720.0,3720.0
1051,20,5,99999,Atchison County,KS,560,536.0,577,556.0,768,736.0,963,922.0,1353,1233.0,16924.0,16924.0,6990.0,6990.0
1052,20,7,99999,Barber County,KS,511,535.0,527,556.0,701,735.0,879,921.0,955,994.0,4861.0,4861.0,2765.0,2765.0
1053,20,9,99999,Barton County,KS,513,503.0,529,522.0,704,691.0,883,866.0,1129,1029.0,27674.0,27674.0,12696.0,12696.0
1054,20,11,99999,Bourbon County,KS,466,476.0,549,527.0,730,697.0,924,916.0,994,942.0,15173.0,15173.0,7167.0,7167.0
1055,20,13,99999,Brown County,KS,508,490.0,524,508.0,697,672.0,874,842.0,949,983.0,9984.0,9984.0,4779.0,4779.0
1056,20,15,99999,Butler County,KS,545,535.0,645,632.0,854,832.0,1167,1135.0,1378,1377.0,65880.0,65880.0,26058.0,26058.0
1057,20,17,99999,Chase County,KS,508,490.0,535,517.0,697,672.0,944,902.0,1020,979.0,2790.0,2790.0,1503.0,1503.0
1058,20,19,99999,Chautauqua County,KS,575,555.0,593,576.0,789,762.0,989,955.0,1155,1110.0,3669.0,3669.0,2150.0,2150.0
1059,20,21,99999,Cherokee County,KS,525,519.0,541,561.0,720,712.0,973,954.0,1122,1037.0,21603.0,21603.0,9890.0,9890.0
1060,20,23,99999,Cheyenne County,KS,508,535.0,607,641.0,697,734.0,1014,1061.0,1048,1069.0,2726.0,2726.0,1518.0,1518.0
1061,20,25,99999,Clark County,KS,555,582.0,573,604.0,762,799.0,1000,1045.0,1060,1080.0,2215.0,2215.0,1135.0,1135.0
1062,20,27,99999,Clay County,KS,662,651.0,683,676.0,908,894.0,1316,1181.0,1550,1473.0,8535.0,8535.0,4042.0,4042.0
1063,20,29,99999,Cloud County,KS,508,492.0,529,511.0,697,676.0,874,859.0,1036,979.0,9533.0,9533.0,4659.0,4659.0
